dane,codigo,municipio,departamento,pregunta_numero,potencial,validos,nulos,no_marcados,si,no,fraccion_potencial
18256,44006,El Paujil,Caqueta,5,11830,2494,11,42,2485,9,0.21530008453085375
18256,44006,El Paujil,Caqueta,6,11830,2490,7,50,2475,15,0.21530008453085375
18256,44006,El Paujil,Caqueta,7,11830,2482,8,50,2458,24,0.2147083685545224
18001,44001,Florencia,Caqueta,1,121010,36570,70,555,36287,283,0.307371291628791
18001,44001,Florencia,Caqueta,2,121010,36528,65,606,36314,214,0.3074043467482026
18001,44001,Florencia,Caqueta,3,121010,36155,73,642,35894,261,0.30468556317659695
18001,44001,Florencia,Caqueta,4,121010,36448,59,571,36187,261,0.30640442938600115
18001,44001,Florencia,Caqueta,5,121010,36378,61,529,36217,161,0.30549541360218163
18001,44001,Florencia,Caqueta,6,121010,36407,49,655,36171,236,0.306677134121147
18001,44001,Florencia,Caqueta,7,121010,36089,52,939,35713,376,0.306420956945707
18410,44007,La Montañita,Caqueta,1,11069,1982,7,24,1971,11,0.18185924654440327
18410,44007,La Montañita,Caqueta,2,11069,1976,6,31,1964,12,0.18185924654440327
18410,44007,La Montañita,Caqueta,3,11069,1971,6,36,1955,16,0.18185924654440327
18410,44007,La Montañita,Caqueta,4,11069,1970,7,36,1955,15,0.18185924654440327
18410,44007,La Montañita,Caqueta,5,11069,1970,6,37,1961,9,0.18185924654440327
18410,44007,La Montañita,Caqueta,6,11069,1969,4,40,1954,15,0.18185924654440327
18410,44007,La Montañita,Caqueta,7,11069,1944,5,63,1918,26,0.18176890414671606
18460,44016,Milan,Caqueta,1,6482,866,4,14,857,9,0.13637766121567418
18460,44016,Milan,Caqueta,2,6482,869,2,13,863,6,0.13637766121567418
18460,44016,Milan,Caqueta,3,6482,864,2,17,857,7,0.13622338784325824
18460,44016,Milan,Caqueta,4,6482,863,2,19,857,6,0.13637766121567418
18460,44016,Milan,Caqueta,5,6482,865,4,16,859,6,0.1365319345880901
18460,44016,Milan,Caqueta,6,6482,864,3,17,857,7,0.13637766121567418
18460,44016,Milan,Caqueta,7,6482,858,3,22,843,15,0.13622338784325824
18479,44017,Morelia,Caqueta,1,3727,920,1,16,914,6,0.25140863965656024
18479,44017,Morelia,Caqueta,2,3727,924,0,13,918,6,0.25140863965656024
18479,44017,Morelia,Caqueta,3,3727,920,0,14,914,6,0.2506037027099544
18479,44017,Morelia,Caqueta,4,3727,920,1,16,913,7,0.25140863965656024
18479,44017,Morelia,Caqueta,5,3727,919,0,18,914,5,0.25140863965656024
18479,44017,Morelia,Caqueta,6,3727,918,0,19,912,6,0.25140863965656024
18479,44017,Morelia,Caqueta,7,3727,910,1,28,902,8,0.2519452642876308
18592,44009,Puerto Rico,Caqueta,1,19026,4219,12,84,4186,33,0.2267949122253758
18592,44009,Puerto Rico,Caqueta,2,19026,4208,13,90,4181,27,0.22658467360454115
18592,44009,Puerto Rico,Caqueta,3,19026,4102,10,99,4072,30,0.22132870808367497
18592,44009,Puerto Rico,Caqueta,4,19026,4105,8,98,4072,33,0.22132870808367497
18592,44009,Puerto Rico,Caqueta,5,19026,4102,11,98,4080,22,0.22132870808367497
18592,44009,Puerto Rico,Caqueta,6,19026,4187,10,103,4153,34,0.22600651739724587
18592,44009,Puerto Rico,Caqueta,7,19026,4058,9,139,4007,51,0.22106590980763166
18610,44020,San Jose Del Fragua,Caqueta,1,9178,2295,1,55,2281,14,0.2561560252778383
18610,44020,San Jose Del Fragua,Caqueta,2,9178,2391,1,60,2379,12,0.26716060143822185
18610,44020,San Jose Del Fragua,Caqueta,3,9178,2383,3,148,2372,11,0.27609500980605794
18610,44020,San Jose Del Fragua,Caqueta,4,9178,2376,2,57,2363,13,0.26530834604488995
18610,44020,San Jose Del Fragua,Caqueta,5,9178,2373,2,69,2364,9,0.26628895184135976
18610,44020,San Jose Del Fragua,Caqueta,6,9178,2378,1,74,2368,10,0.2672695576378296
18610,44020,San Jose Del Fragua,Caqueta,7,9178,2348,1,102,2338,10,0.2670516452386141
18753,44010,San Vicente Del Caguan,Caqueta,1,32972,6255,23,120,6187,68,0.194043430789761
18753,44010,San Vicente Del Caguan,Caqueta,2,32972,6256,24,136,6190,66,0.19458934853815357
18753,44010,San Vicente Del Caguan,Caqueta,3,32972,6242,21,148,6165,77,0.19443770471915564
18753,44010,San Vicente Del Caguan,Caqueta,4,32972,6243,21,145,6176,67,0.19437704719155646
18753,44010,San Vicente Del Caguan,Caqueta,5,32972,6251,23,155,6177,74,0.19498362246754822
18753,44010,San Vicente Del Caguan,Caqueta,6,32972,6223,19,166,6162,61,0.1943467184277569
18753,44010,San Vicente Del Caguan,Caqueta,7,32972,6181,20,209,6103,78,0.19440737595535607
18756,44022,Solano,Caqueta,1,7777,997,7,20,982,15,0.13167030988813166
18756,44022,Solano,Caqueta,2,7777,998,3,23,984,14,0.13167030988813166
18756,44022,Solano,Caqueta,3,7777,993,4,27,973,20,0.13167030988813166
18756,44022,Solano,Caqueta,4,7777,986,3,29,973,13,0.1308988041661309
18756,44022,Solano,Caqueta,5,7777,989,3,32,977,12,0.13167030988813166
18756,44022,Solano,Caqueta,6,7777,988,3,33,971,17,0.13167030988813166
18756,44022,Solano,Caqueta,7,7777,976,4,50,959,17,0.13244181561013244
18785,44024,Solita,Caqueta,1,5622,966,5,13,953,13,0.17502668089647813
18785,44024,Solita,Caqueta,2,5622,966,4,14,957,9,0.17502668089647813
18785,44024,Solita,Caqueta,3,5622,964,3,18,953,11,0.1752045535396656
18785,44024,Solita,Caqueta,4,5622,963,4,18,957,6,0.1752045535396656
18785,44024,Solita,Caqueta,5,5622,962,2,20,956,6,0.17502668089647813
18785,44024,Solita,Caqueta,6,5622,962,2,20,955,7,0.17502668089647813
18785,44024,Solita,Caqueta,7,5622,959,3,23,946,13,0.1752045535396656
18860,44040,Valparaiso,Caqueta,1,5962,1449,1,21,1444,5,0.24672928547467293
18860,44040,Valparaiso,Caqueta,2,5962,1346,0,21,1342,4,0.22928547467292854
18860,44040,Valparaiso,Caqueta,3,5962,1344,0,23,1340,4,0.22928547467292854
18860,44040,Valparaiso,Caqueta,4,5962,1341,0,26,1336,5,0.22928547467292854
18860,44040,Valparaiso,Caqueta,5,5962,1342,0,25,1338,4,0.22928547467292854
18860,44040,Valparaiso,Caqueta,6,5962,1338,0,27,1332,6,0.228950016772895
18860,44040,Valparaiso,Caqueta,7,5962,1321,0,46,1312,9,0.22928547467292854
85010,46040,Aguazul,Casanare,1,27491,10503,23,127,10421,82,0.387508639191008
85010,46040,Aguazul,Casanare,2,27491,10506,20,128,10417,89,0.38754501473209413
85010,46040,Aguazul,Casanare,3,27491,10548,15,151,10366,182,0.38972754719726455
85010,46040,Aguazul,Casanare,4,27491,10475,17,162,10357,118,0.38754501473209413
85010,46040,Aguazul,Casanare,5,27491,10495,17,142,10430,65,0.38754501473209413
85010,46040,Aguazul,Casanare,6,27491,10470,17,167,10377,93,0.38754501473209413
85010,46040,Aguazul,Casanare,7,27491,10347,18,289,10208,139,0.38754501473209413
85015,46120,Chameza,Casanare,1,1674,579,0,8,571,8,0.35065710872162487
85015,46120,Chameza,Casanare,2,1674,579,0,8,573,6,0.35065710872162487
85015,46120,Chameza,Casanare,3,1674,578,0,9,566,12,0.35065710872162487
85015,46120,Chameza,Casanare,4,1674,576,1,10,562,14,0.35065710872162487
85015,46120,Chameza,Casanare,5,1674,579,0,8,569,10,0.35065710872162487
85015,46120,Chameza,Casanare,6,1674,578,0,9,569,9,0.35065710872162487
85015,46120,Chameza,Casanare,7,1674,571,0,16,558,13,0.35065710872162487
85125,46320,Hato Corozal,Casanare,1,7240,1720,4,28,1707,13,0.2419889502762431
85125,46320,Hato Corozal,Casanare,2,7240,1708,3,42,1692,16,0.24212707182320442
85125,46320,Hato Corozal,Casanare,3,7240,1694,4,55,1677,17,0.24212707182320442
85125,46320,Hato Corozal,Casanare,4,7240,1699,2,50,1678,21,0.24185082872928176
85125,46320,Hato Corozal,Casanare,5,7240,1703,2,48,1691,12,0.24212707182320442
85125,46320,Hato Corozal,Casanare,6,7240,1696,2,55,1679,17,0.24212707182320442
85125,46320,Hato Corozal,Casanare,7,7240,1671,3,79,1644,27,0.24212707182320442
85136,46480,La Salina,Casanare,1,789,311,2,5,309,2,0.40304182509505704
85136,46480,La Salina,Casanare,2,789,309,1,8,306,3,0.40304182509505704
85136,46480,La Salina,Casanare,3,789,310,1,7,308,2,0.40304182509505704
85136,46480,La Salina,Casanare,4,789,309,1,8,309,0,0.40304182509505704
85136,46480,La Salina,Casanare,5,789,310,1,7,310,0,0.40304182509505704
85136,46480,La Salina,Casanare,6,789,310,1,7,309,1,0.40304182509505704
85136,46480,La Salina,Casanare,7,789,305,1,12,305,0,0.40304182509505704
85139,46520,Mani,Casanare,1,10413,3159,6,66,3130,29,0.31028522039757994
85139,46520,Mani,Casanare,2,10413,3154,3,74,3125,29,0.31028522039757994
85139,46520,Mani,Casanare,3,10413,3144,3,84,3115,29,0.31028522039757994
85139,46520,Mani,Casanare,4,10413,3135,2,94,3106,29,0.31028522039757994
85139,46520,Mani,Casanare,5,10413,3150,0,81,3127,23,0.31028522039757994
85139,46520,Mani,Casanare,6,10413,3145,0,86,3109,36,0.31028522039757994
85139,46520,Mani,Casanare,7,10413,3102,2,125,3067,35,0.310093152789782
85162,46540,Monterrey,Casanare,1,11294,4288,13,71,4262,26,0.38710819904374005
85162,46540,Monterrey,Casanare,2,11294,4288,11,73,4268,20,0.38710819904374005
85162,46540,Monterrey,Casanare,3,11294,4275,11,86,4250,25,0.38710819904374005
85162,46540,Monterrey,Casanare,4,11294,4282,8,81,4251,31,0.3870196564547547
85162,46540,Monterrey,Casanare,5,11294,4278,11,83,4263,15,0.38710819904374005
85162,46540,Monterrey,Casanare,6,11294,4271,12,89,4248,23,0.38710819904374005
85162,46540,Monterrey,Casanare,7,11294,4248,10,201,4214,34,0.3948114042854613
85225,46560,Nunchia,Casanare,1,6300,1904,5,54,1886,18,0.3115873015873016
85225,46560,Nunchia,Casanare,2,6300,1896,6,61,1884,12,0.3115873015873016
85225,46560,Nunchia,Casanare,3,6300,1889,5,69,1872,17,0.3115873015873016
85225,46560,Nunchia,Casanare,4,6300,1885,4,74,1866,19,0.3115873015873016
85225,46560,Nunchia,Casanare,5,6300,1896,4,63,1884,12,0.3115873015873016
85225,46560,Nunchia,Casanare,6,6300,1885,3,75,1865,20,0.3115873015873016
85225,46560,Nunchia,Casanare,7,6300,1861,3,99,1833,28,0.3115873015873016
85230,46640,Orocue,Casanare,1,7690,1290,2,32,1273,17,0.17217165149544864
85230,46640,Orocue,Casanare,2,7690,1285,2,37,1265,20,0.17217165149544864
85230,46640,Orocue,Casanare,3,7690,1280,2,42,1265,15,0.17217165149544864
85230,46640,Orocue,Casanare,4,7690,1279,2,43,1263,16,0.17217165149544864
85230,46640,Orocue,Casanare,5,7690,1279,2,43,1266,13,0.17217165149544864
85230,46640,Orocue,Casanare,6,7690,1278,2,44,1264,14,0.17217165149544864
85230,46640,Orocue,Casanare,7,7690,1261,2,60,1241,20,0.1720416124837451
85250,46680,Paz De Ariporo (moreno),Casanare,1,24273,6351,14,90,6282,69,0.26593334157294113
85250,46680,Paz De Ariporo (moreno),Casanare,2,24273,6337,16,100,6285,52,0.26585094549499444
85250,46680,Paz De Ariporo (moreno),Casanare,3,24273,6309,12,132,6238,71,0.26585094549499444
85250,46680,Paz De Ariporo (moreno),Casanare,4,24273,6320,11,122,6247,73,0.26585094549499444
85250,46680,Paz De Ariporo (moreno),Casanare,5,24273,6321,16,116,6272,49,0.26585094549499444
85250,46680,Paz De Ariporo (moreno),Casanare,6,24273,6301,14,138,6234,67,0.26585094549499444
85250,46680,Paz De Ariporo (moreno),Casanare,7,24273,6213,15,227,6102,111,0.26593334157294113
85263,46700,Pore,Casanare,1,7029,1673,2,45,1661,12,0.24470052639066722
85263,46700,Pore,Casanare,2,7029,1671,1,48,1659,12,0.24470052639066722
85263,46700,Pore,Casanare,3,7029,1661,1,58,1646,15,0.24470052639066722
85263,46700,Pore,Casanare,4,7029,1661,1,58,1649,12,0.24470052639066722
85263,46700,Pore,Casanare,5,7029,1659,1,60,1650,9,0.24470052639066722
85263,46700,Pore,Casanare,6,7029,1662,1,57,1645,17,0.24470052639066722
85263,46700,Pore,Casanare,7,7029,1651,1,68,1633,18,0.24470052639066722
85279,46760,Recetor,Casanare,1,1213,468,3,5,468,0,0.39241549876339654
85279,46760,Recetor,Casanare,2,1213,465,2,9,463,2,0.39241549876339654
85279,46760,Recetor,Casanare,3,1213,464,2,10,460,4,0.39241549876339654
85279,46760,Recetor,Casanare,4,1213,465,1,10,465,0,0.39241549876339654
85279,46760,Recetor,Casanare,5,1213,466,1,9,465,1,0.39241549876339654
85279,46760,Recetor,Casanare,6,1213,462,1,13,461,1,0.39241549876339654
85279,46760,Recetor,Casanare,7,1213,458,1,17,454,4,0.39241549876339654
85300,46800,Sabanalarga,Casanare,1,2729,1013,0,17,1008,5,0.3774276291681935
85300,46800,Sabanalarga,Casanare,2,2729,1017,0,13,1012,5,0.3774276291681935
85300,46800,Sabanalarga,Casanare,3,2729,1016,0,14,1011,5,0.3774276291681935
85300,46800,Sabanalarga,Casanare,4,2729,1014,0,16,1009,5,0.3774276291681935
85300,46800,Sabanalarga,Casanare,5,2729,1016,0,14,1011,5,0.3774276291681935
85300,46800,Sabanalarga,Casanare,6,2729,1012,0,18,1003,9,0.3774276291681935
85300,46800,Sabanalarga,Casanare,7,2729,999,0,31,984,15,0.3774276291681935
85315,46815,Sacama,Casanare,1,1522,354,0,6,351,3,0.23653088042049936
85315,46815,Sacama,Casanare,2,1522,354,0,6,349,5,0.23653088042049936
85315,46815,Sacama,Casanare,3,1522,354,0,6,352,2,0.23653088042049936
85315,46815,Sacama,Casanare,4,1522,354,0,6,350,4,0.23653088042049936
85315,46815,Sacama,Casanare,5,1522,354,0,6,352,2,0.23653088042049936
85315,46815,Sacama,Casanare,6,1522,351,0,9,348,3,0.23653088042049936
85315,46815,Sacama,Casanare,7,1522,348,0,12,345,3,0.23653088042049936
85325,46830,San Luis De Palenque,Casanare,1,5972,1357,5,23,1348,9,0.23191560616208975
85325,46830,San Luis De Palenque,Casanare,2,5972,1352,5,28,1339,13,0.23191560616208975
85325,46830,San Luis De Palenque,Casanare,3,5972,1338,5,42,1316,22,0.23191560616208975
85325,46830,San Luis De Palenque,Casanare,4,5972,1341,4,40,1324,17,0.23191560616208975
85325,46830,San Luis De Palenque,Casanare,5,5972,1344,4,37,1333,11,0.23191560616208975
85325,46830,San Luis De Palenque,Casanare,6,5972,1334,3,48,1320,14,0.23191560616208975
85325,46830,San Luis De Palenque,Casanare,7,5972,1321,3,61,1291,30,0.23191560616208975
85400,46840,Tamara,Casanare,1,4426,1184,16,33,1170,14,0.27858111161319477
85400,46840,Tamara,Casanare,2,4426,1180,6,41,1171,9,0.2772254857659286
85400,46840,Tamara,Casanare,3,4426,1165,3,55,1152,13,0.2763217352010845
85400,46840,Tamara,Casanare,4,4426,1180,3,54,1162,18,0.27948486217803886
85400,46840,Tamara,Casanare,5,4426,1175,4,54,1165,10,0.27858111161319477
85400,46840,Tamara,Casanare,6,4426,1168,5,60,1155,13,0.27858111161319477
85400,46840,Tamara,Casanare,7,4426,1148,5,80,1126,22,0.27858111161319477
85410,46850,Tauramena,Casanare,1,16386,6484,11,66,6438,46,0.40040278286342
85410,46850,Tauramena,Casanare,2,16386,6484,9,77,6446,38,0.4009520322226291
85410,46850,Tauramena,Casanare,3,16386,6486,6,82,6441,45,0.40119614304894424
85410,46850,Tauramena,Casanare,4,16386,6468,10,85,6419,49,0.4005248382765776
85410,46850,Tauramena,Casanare,5,16386,6483,10,80,6451,32,0.40113511534236546
85410,46850,Tauramena,Casanare,6,16386,6461,7,94,6415,46,0.4004638105699988
85410,46850,Tauramena,Casanare,7,16386,6431,14,134,6346,85,0.4015012815818382
85430,46865,Trinidad,Casanare,1,9389,2128,4,41,2107,21,0.2314410480349345
85430,46865,Trinidad,Casanare,2,9389,2130,2,41,2115,15,0.2314410480349345
85430,46865,Trinidad,Casanare,3,9389,2128,4,41,2105,23,0.2314410480349345
85430,46865,Trinidad,Casanare,4,9389,2126,4,43,2106,20,0.2314410480349345
85430,46865,Trinidad,Casanare,5,9389,2126,4,43,2110,16,0.2314410480349345
85430,46865,Trinidad,Casanare,6,9389,2123,4,46,2100,23,0.2314410480349345
85430,46865,Trinidad,Casanare,7,9389,2103,2,68,2075,28,0.2314410480349345
85440,46880,Villanueva,Casanare,1,21619,7328,31,94,7273,55,0.344743050094824
85440,46880,Villanueva,Casanare,2,21619,7326,22,180,7278,48,0.3482122207317637
85440,46880,Villanueva,Casanare,3,21619,7315,22,118,7251,64,0.34483556131180904
85440,46880,Villanueva,Casanare,4,21619,7309,21,124,7239,70,0.3447893057033165
85440,46880,Villanueva,Casanare,5,21619,7313,21,119,7272,41,0.344743050094824
85440,46880,Villanueva,Casanare,6,21619,7310,19,119,7252,58,0.34451177205236133
85440,46880,Villanueva,Casanare,7,21619,7234,18,207,7105,129,0.34502058374577915
85001,46001,Yopal,Casanare,1,110343,40658,54,339,40372,286,0.3720308492609409
85001,46001,Yopal,Casanare,2,110343,40668,40,334,40439,229,0.3719492854100396
85001,46001,Yopal,Casanare,3,110343,40625,38,380,40334,291,0.3719583480601397
85001,46001,Yopal,Casanare,4,110343,40589,41,391,40253,336,0.3717589697579366
85001,46001,Yopal,Casanare,5,110343,40634,43,366,40469,165,0.3719583480601397
85001,46001,Yopal,Casanare,6,110343,40571,44,407,40312,259,0.37176803240803674
85001,46001,Yopal,Casanare,7,110343,40341,41,673,39956,385,0.37206709986134145
19022,11004,Almaguer,Cauca,1,12452,2999,13,70,2988,11,0.24751044008994538
19022,11004,Almaguer,Cauca,2,12452,2992,11,79,2982,10,0.24751044008994538
19022,11004,Almaguer,Cauca,3,12452,2981,9,76,2970,11,0.24622550594282044
19022,11004,Almaguer,Cauca,4,12452,2985,12,82,2975,10,0.24726951493735946
19022,11004,Almaguer,Cauca,5,12452,2991,12,79,2982,9,0.24751044008994538
19022,11004,Almaguer,Cauca,6,12452,2990,10,82,2982,8,0.24751044008994538
19022,11004,Almaguer,Cauca,7,12452,2954,10,118,2942,12,0.24751044008994538
19050,11005,Argelia,Cauca,1,17904,4451,10,10,4445,6,0.2497207327971403
19050,11005,Argelia,Cauca,2,17904,4454,6,12,4448,6,0.24977658623771223
19050,11005,Argelia,Cauca,3,17904,4453,6,13,4445,8,0.24977658623771223
19050,11005,Argelia,Cauca,4,17904,4455,4,13,4448,7,0.24977658623771223
19050,11005,Argelia,Cauca,5,17904,4454,5,13,4448,6,0.24977658623771223
19050,11005,Argelia,Cauca,6,17904,4454,5,13,4449,5,0.24977658623771223
19050,11005,Argelia,Cauca,7,17904,4444,6,22,4436,8,0.24977658623771223
19075,11006,Balboa,Cauca,1,15842,3448,14,51,3439,9,0.22175230400201995
19075,11006,Balboa,Cauca,2,15842,3448,10,55,3442,6,0.22175230400201995
19075,11006,Balboa,Cauca,3,15842,3443,11,59,3431,12,0.22175230400201995
19075,11006,Balboa,Cauca,4,15842,3448,9,56,3440,8,0.22175230400201995
19075,11006,Balboa,Cauca,5,15842,3444,9,60,3441,3,0.22175230400201995
19075,11006,Balboa,Cauca,6,15842,3438,10,65,3431,7,0.22175230400201995
19075,11006,Balboa,Cauca,7,15842,3424,6,83,3406,18,0.22175230400201995
19100,11007,Bolivar,Cauca,1,30730,9379,15,96,9349,30,0.3088187438984705
19100,11007,Bolivar,Cauca,2,30730,9385,11,102,9359,26,0.30907907582167266
19100,11007,Bolivar,Cauca,3,30730,9380,9,104,9353,27,0.30891636836967135
19100,11007,Bolivar,Cauca,4,30730,9379,11,103,9349,30,0.30891636836967135
19100,11007,Bolivar,Cauca,5,30730,9381,10,102,9364,17,0.30891636836967135
19100,11007,Bolivar,Cauca,6,30730,9373,10,110,9350,23,0.30891636836967135
19100,11007,Bolivar,Cauca,7,30730,9310,12,174,9278,32,0.3090139928408721
19110,11010,Buenos Aires,Cauca,1,16118,2846,27,131,2806,40,0.18637548082888697
19110,11010,Buenos Aires,Cauca,2,16118,2846,19,139,2814,32,0.18637548082888697
19110,11010,Buenos Aires,Cauca,3,16118,2834,20,150,2798,36,0.18637548082888697
19110,11010,Buenos Aires,Cauca,4,16118,2837,17,150,2794,43,0.18637548082888697
19110,11010,Buenos Aires,Cauca,5,16118,2836,16,152,2809,27,0.18637548082888697
19110,11010,Buenos Aires,Cauca,6,16118,2822,16,166,2785,37,0.18637548082888697
19110,11010,Buenos Aires,Cauca,7,16118,2781,15,208,2728,53,0.18637548082888697
19130,11013,Cajibio,Cauca,1,23894,5806,38,107,5756,50,0.24905834100611032
19130,11013,Cajibio,Cauca,2,23894,5816,28,108,5775,41,0.24910019251694987
19130,11013,Cajibio,Cauca,3,23894,5804,26,122,5758,46,0.24910019251694987
19130,11013,Cajibio,Cauca,4,23894,5797,33,122,5748,49,0.24910019251694987
19130,11013,Cajibio,Cauca,5,23894,5806,23,123,5768,38,0.24910019251694987
19130,11013,Cajibio,Cauca,6,23894,5792,25,135,5746,46,0.24910019251694987
19130,11013,Cajibio,Cauca,7,23894,5757,28,175,5692,65,0.2494350046036662
19137,11016,Caldono,Cauca,1,21700,5302,36,108,5255,47,0.2509677419354839
19137,11016,Caldono,Cauca,2,21700,5278,34,133,5235,43,0.25092165898617513
19137,11016,Caldono,Cauca,3,21700,5271,40,135,5222,49,0.2509677419354839
19137,11016,Caldono,Cauca,4,21700,5269,31,146,5228,41,0.2509677419354839
19137,11016,Caldono,Cauca,5,21700,5278,29,139,5238,40,0.2509677419354839
19137,11016,Caldono,Cauca,6,21700,5260,37,149,5218,42,0.2509677419354839
19137,11016,Caldono,Cauca,7,21700,5216,30,200,5152,64,0.2509677419354839
19142,11019,Caloto,Cauca,1,18500,5243,19,85,5192,51,0.28902702702702704
19142,11019,Caloto,Cauca,2,18500,5250,9,88,5213,37,0.28902702702702704
19142,11019,Caloto,Cauca,3,18500,5232,13,102,5186,46,0.28902702702702704
19142,11019,Caloto,Cauca,4,18500,5228,7,111,5184,44,0.288972972972973
19142,11019,Caloto,Cauca,5,18500,5243,6,97,5210,33,0.288972972972973
19142,11019,Caloto,Cauca,6,18500,5222,12,110,5179,43,0.28886486486486485
19142,11019,Caloto,Cauca,7,18500,5188,6,153,5124,64,0.28902702702702704
19212,11022,Corinto,Cauca,1,17999,5559,25,140,5494,65,0.31801766764820266
19212,11022,Corinto,Cauca,2,17999,5541,22,193,5488,53,0.3197955441968998
19212,11022,Corinto,Cauca,3,17999,5522,21,183,5457,65,0.31812878493249624
19212,11022,Corinto,Cauca,4,17999,5517,21,185,5462,55,0.31796210900605587
19212,11022,Corinto,Cauca,5,17999,5523,20,181,5472,51,0.31801766764820266
19212,11022,Corinto,Cauca,6,17999,5516,18,190,5453,63,0.31801766764820266
19212,11022,Corinto,Cauca,7,17999,5433,18,273,5358,75,0.31801766764820266
19256,11025,El Tambo,Cauca,1,34661,9582,37,298,9513,69,0.2861140763394016
19256,11025,El Tambo,Cauca,2,34661,9582,31,314,9529,53,0.2864025850379389
19256,11025,El Tambo,Cauca,3,34661,9555,29,342,9485,70,0.28637373416808515
19256,11025,El Tambo,Cauca,4,34661,9559,26,342,9493,66,0.2864025850379389
19256,11025,El Tambo,Cauca,5,34661,9561,23,343,9507,54,0.2864025850379389
19256,11025,El Tambo,Cauca,6,34661,9540,22,363,9475,65,0.28634488329823143
19256,11025,El Tambo,Cauca,7,34661,9277,29,514,9190,87,0.2833155419635902
19290,11027,Florencia,Cauca,1,4616,1254,4,38,1246,8,0.2807625649913345
19290,11027,Florencia,Cauca,2,4616,1253,4,39,1243,10,0.2807625649913345
